date,hotel_id,hotel_name,city,country,available_rooms,occupied_rooms,adr_usd,revpar_usd,total_room_revenue_usd,guest_satisfaction_score,complaint_resolution_time_hours,checkin_time_minutes,checkout_time_minutes,housekeeping_turnover_time_min,staff_to_guest_ratio,energy_consumption_per_room_kwh,year,month,month_name,day,day_of_week,is_weekend,occupancy_rate,revenue_per_occupied_room,revenue_efficiency_index
2025-01-31,MIL006,Darling Harbour,Sydney,Australia,560,364,239.57,155.72,87203.48,8.5,3.2,6.3,4.9,28,0.25,40.8,2025,1,January,31,Friday,0,0.65,239.57,0.6499979129273281
2025-01-31,MIL007,La Défense,Paris,France,480,375,242.0,189.06,90750.0,9.5,3.1,9.1,5.9,30,0.29,39.1,2025,1,January,31,Friday,0,0.78125,242.0,0.7812396694214876
2025-01-31,MIL008,Mitte,Berlin,Germany,390,283,290.38,210.71,82177.54,8.6,3.4,10.0,7.5,36,0.28,38.6,2025,1,January,31,Friday,0,0.7256410256410256,290.38,0.7256353743370756
2025-01-31,MIL009,Orchard Road,Singapore,Singapore,610,471,187.17,144.52,88157.07,7.8,1.9,10.4,6.3,32,0.26,36.9,2025,1,January,31,Friday,0,0.7721311475409836,187.17000000000002,0.7721322861569697
2025-01-31,MIL010,Union Square,San Francisco,USA,450,370,267.16,219.66,98849.2,8.3,2.4,7.6,6.2,28,0.3,38.6,2025,1,January,31,Friday,0,0.8222222222222222,267.15999999999997,0.8222039227429255
2025-02-01,MIL001,Times Square,New York,USA,650,608,235.42,220.21,143135.36,8.4,3.3,7.3,6.9,29,0.23,40.1,2025,2,February,1,Saturday,1,0.9353846153846154,235.42,0.935392065245094
2025-02-01,MIL002,Marina Bay,Singapore,Singapore,720,441,274.04,167.85,120851.64,8.6,1.3,8.7,6.3,28,0.28,40.2,2025,2,February,1,Saturday,1,0.6125,274.04,0.6125018245511603
2025-02-01,MIL003,Downtown Chicago,Chicago,USA,420,361,284.53,244.56,102715.33,8.6,1.8,6.9,4.5,37,0.26,36.1,2025,2,February,1,Saturday,1,0.8595238095238096,284.53000000000003,0.8595227216813693
2025-02-01,MIL004,Hyde Park,London,UK,510,294,289.52,166.9,85118.88,8.9,2.1,9.8,4.6,35,0.23,43.5,2025,2,February,1,Saturday,1,0.5764705882352941,289.52000000000004,0.5764714009394861
2025-02-01,MIL005,Shinjuku,Tokyo,Japan,680,547,275.47,221.59,150682.09,8.8,1.8,8.9,5.8,28,0.26,41.9,2025,2,February,1,Saturday,1,0.8044117647058824,275.46999999999997,0.8044070134678911
2025-02-01,MIL006,Darling Harbour,Sydney,Australia,560,508,215.79,195.75,109621.32,9.0,2.2,10.3,7.2,32,0.25,37.1,2025,2,February,1,Saturday,1,0.9071428571428571,215.79000000000002,0.9071319338245517
2025-02-01,MIL007,La Défense,Paris,France,480,349,309.23,224.84,107921.27,8.9,2.7,7.9,6.6,35,0.28,40.5,2025,2,February,1,Saturday,1,0.7270833333333333,309.23,0.7270963360605375
2025-02-01,MIL008,Mitte,Berlin,Germany,390,262,210.35,141.31,55111.7,9.2,1.8,6.4,5.1,37,0.25,44.3,2025,2,February,1,Saturday,1,0.6717948717948717,210.35,0.6717851200380319
2025-02-01,MIL009,Orchard Road,Singapore,Singapore,610,449,237.72,174.98,106736.28,7.5,2.7,7.9,6.9,32,0.27,38.9,2025,2,February,1,Saturday,1,0.7360655737704918,237.72,0.7360760558640417
2025-02-01,MIL010,Union Square,San Francisco,USA,450,385,304.49,260.51,117228.65,9.5,2.1,7.2,6.3,37,0.23,43.2,2025,2,February,1,Saturday,1,0.8555555555555555,304.49,0.8555617590068639
2025-02-02,MIL001,Times Square,New York,USA,650,607,377.38,352.41,229069.66,8.8,3.1,8.3,5.2,34,0.29,43.6,2025,2,February,2,Sunday,1,0.9338461538461539,377.38,0.9338332715035244
2025-02-02,MIL002,Marina Bay,Singapore,Singapore,720,594,232.43,191.75,138063.42,8.1,2.4,8.6,5.1,30,0.28,42.6,2025,2,February,2,Sunday,1,0.825,232.43000000000004,0.8249795637396206
2025-02-02,MIL003,Downtown Chicago,Chicago,USA,420,361,240.85,207.02,86946.85,8.9,1.8,7.2,6.6,37,0.29,42.5,2025,2,February,2,Sunday,1,0.8595238095238096,240.85000000000002,0.8595391322399835
2025-02-02,MIL004,Hyde Park,London,UK,510,403,327.47,258.77,131970.41,8.2,3.0,9.4,6.5,28,0.27,40.3,2025,2,February,2,Sunday,1,0.7901960784313725,327.47,0.7902097902097901
2025-02-02,MIL005,Shinjuku,Tokyo,Japan,680,537,280.32,221.37,150531.84,8.5,2.7,7.4,5.5,36,0.27,36.9,2025,2,February,2,Sunday,1,0.7897058823529411,280.32,0.7897046232876712
2025-02-02,MIL006,Darling Harbour,Sydney,Australia,560,409,237.6,173.53,97178.4,8.6,2.5,6.8,7.1,33,0.22,38.7,2025,2,February,2,Sunday,1,0.7303571428571428,237.6,0.7303451178451179
2025-02-02,MIL007,La Défense,Paris,France,480,299,309.54,192.82,92552.46,9.2,2.0,7.5,7.0,31,0.23,37.6,2025,2,February,2,Sunday,1,0.6229166666666667,309.54,0.6229243393422498
2025-02-02,MIL008,Mitte,Berlin,Germany,390,305,273.07,213.55,83286.35,7.8,1.5,9.0,5.1,28,0.29,38.9,2025,2,February,2,Sunday,1,0.782051282051282,273.07,0.7820339107188633
2025-02-02,MIL009,Orchard Road,Singapore,Singapore,610,522,309.19,264.59,161397.18,8.7,1.5,6.3,5.5,28,0.26,36.1,2025,2,February,2,Sunday,1,0.8557377049180328,309.19,0.8557521265241437
2025-02-02,MIL010,Union Square,San Francisco,USA,450,390,202.11,175.16,78822.9,8.6,2.0,9.0,5.6,31,0.3,42.5,2025,2,February,2,Sunday,1,0.8666666666666667,202.10999999999999,0.8666567710652614
2025-02-03,MIL001,Times Square,New York,USA,650,617,280.92,266.66,173327.64,8.5,1.4,8.9,5.6,28,0.24,37.2,2025,2,February,3,Monday,0,0.9492307692307692,280.92,0.9492382172860602
2025-02-03,MIL002,Marina Bay,Singapore,Singapore,720,566,275.89,216.88,156153.74,8.1,2.4,8.6,5.8,32,0.28,38.0,2025,2,February,3,Monday,0,0.7861111111111111,275.89,0.78611040632136
2025-02-03,MIL003,Downtown Chicago,Chicago,USA,420,348,255.01,211.29,88743.48,8.3,1.6,6.1,5.3,28,0.23,39.3,2025,2,February,3,Monday,0,0.8285714285714286,255.01,0.8285557429120427
2025-02-03,MIL004,Hyde Park,London,UK,510,351,242.05,166.59,84959.55,9.5,3.5,9.1,6.7,29,0.29,44.5,2025,2,February,3,Monday,0,0.6882352941176471,242.05,0.6882462301177442
2025-02-03,MIL005,Shinjuku,Tokyo,Japan,680,582,211.42,180.95,123046.44,8.2,2.3,6.4,5.0,28,0.26,41.6,2025,2,February,3,Monday,0,0.8558823529411764,211.42000000000002,0.855879292403746
2025-02-03,MIL006,Darling Harbour,Sydney,Australia,560,496,263.84,233.69,130864.64,9.2,1.8,6.3,7.2,32,0.28,36.1,2025,2,February,3,Monday,0,0.8857142857142857,263.84,0.8857261976955731
2025-02-03,MIL007,La Défense,Paris,France,480,276,253.73,145.89,70029.48,7.4,3.1,8.0,4.5,37,0.24,43.5,2025,2,February,3,Monday,0,0.575,253.73,0.5749812793126552
2025-02-03,MIL008,Mitte,Berlin,Germany,390,310,241.72,192.14,74933.2,8.9,2.3,6.2,5.6,35,0.24,37.1,2025,2,February,3,Monday,0,0.7948717948717948,241.72,0.7948866457057753
2025-02-03,MIL009,Orchard Road,Singapore,Singapore,610,579,287.37,272.77,166387.23,9.4,2.8,9.8,5.2,33,0.25,44.7,2025,2,February,3,Monday,0,0.9491803278688524,287.37,0.9491944183456866
2025-02-03,MIL010,Union Square,San Francisco,USA,450,385,284.55,243.45,109551.75,8.7,3.0,9.2,6.0,32,0.26,38.6,2025,2,February,3,Monday,0,0.8555555555555555,284.55,0.8555614127569846
2025-02-04,MIL001,Times Square,New York,USA,650,487,321.01,240.51,156331.87,8.8,2.1,9.9,6.8,29,0.27,42.2,2025,2,February,4,Tuesday,0,0.7492307692307693,321.01,0.7492289959814336
2025-02-04,MIL003,Downtown Chicago,Chicago,USA,420,288,338.96,232.43,97620.48,7.8,1.4,8.6,6.9,30,0.25,41.0,2025,2,February,4,Tuesday,0,0.6857142857142857,338.96,0.6857151286287468
2025-02-04,MIL004,Hyde Park,London,UK,510,391,268.11,205.55,104831.01,8.6,1.3,9.0,6.4,31,0.26,43.7,2025,2,February,4,Tuesday,0,0.7666666666666667,268.11,0.7666629368542762
2025-02-04,MIL005,Shinjuku,Tokyo,Japan,680,497,232.58,169.99,115592.26,7.1,2.5,10.1,7.3,30,0.24,37.5,2025,2,February,4,Tuesday,0,0.7308823529411764,232.57999999999998,0.730888296500129
2025-02-04,MIL006,Darling Harbour,Sydney,Australia,560,456,252.52,205.62,115149.12,9.1,2.2,9.6,6.0,29,0.26,41.7,2025,2,February,4,Tuesday,0,0.8142857142857143,252.51999999999998,0.8142721368604466
2025-02-04,MIL007,La Défense,Paris,France,480,416,320.12,277.44,133169.92,8.5,2.9,10.0,4.6,28,0.27,40.9,2025,2,February,4,Tuesday,0,0.8666666666666667,320.12,0.8666749968761714
2025-02-04,MIL008,Mitte,Berlin,Germany,390,276,267.52,189.32,73835.52,8.0,3.4,8.8,5.8,36,0.24,39.7,2025,2,February,4,Tuesday,0,0.7076923076923077,267.52000000000004,0.7076854066985646
2025-02-04,MIL009,Orchard Road,Singapore,Singapore,610,509,410.67,342.67,209031.03,8.6,1.3,10.1,5.2,31,0.26,44.8,2025,2,February,4,Tuesday,0,0.8344262295081967,410.67,0.8344169284340225
2025-02-04,MIL010,Union Square,San Francisco,USA,450,371,152.65,125.85,56633.15,9.7,2.5,10.4,7.0,29,0.28,43.6,2025,2,February,4,Tuesday,0,0.8244444444444444,152.65,0.8244349819849328
2025-02-05,MIL001,Times Square,New York,USA,650,576,318.29,282.05,183335.04,9.9,2.9,6.6,5.3,29,0.29,42.1,2025,2,February,5,Wednesday,0,0.8861538461538462,318.29,0.8861415690093939
2025-02-05,MIL002,Marina Bay,Singapore,Singapore,720,501,317.42,220.87,159027.42,8.6,2.8,10.1,4.7,33,0.28,37.9,2025,2,February,5,Wednesday,0,0.6958333333333333,317.42,0.6958288702665238
2025-02-05,MIL003,Downtown Chicago,Chicago,USA,420,292,180.04,125.17,52571.68,8.7,2.3,7.9,5.2,37,0.25,41.1,2025,2,February,5,Wednesday,0,0.6952380952380952,180.04,0.695234392357254
2025-02-05,MIL004,Hyde Park,London,UK,510,472,250.4,231.74,118188.8,8.0,3.3,10.5,5.6,29,0.25,38.9,2025,2,February,5,Wednesday,0,0.9254901960784314,250.4,0.9254792332268371
2025-02-05,MIL005,Shinjuku,Tokyo,Japan,680,526,360.22,278.64,189475.72,9.2,1.8,9.5,7.0,33,0.29,43.0,2025,2,February,5,Wednesday,0,0.7735294117647059,360.22,0.7735272888790182
2025-02-05,MIL006,Darling Harbour,Sydney,Australia,560,493,297.28,261.71,146559.04,8.8,2.6,8.3,5.6,36,0.23,40.3,2025,2,February,5,Wednesday,0,0.8803571428571428,297.28000000000003,0.8803484930032293
2025-02-05,MIL007,La Défense,Paris,France,480,456,332.17,315.56,151469.52,8.7,1.8,9.9,6.5,36,0.24,41.7,2025,2,February,5,Wednesday,0,0.95,332.16999999999996,0.9499954842399976
2025-02-05,MIL008,Mitte,Berlin,Germany,390,370,223.54,212.08,82709.8,9.6,3.1,6.0,6.3,34,0.26,41.7,2025,2,February,5,Wednesday,0,0.9487179487179487,223.54000000000002,0.9487340073364947
2025-02-05,MIL009,Orchard Road,Singapore,Singapore,610,506,218.91,181.59,110768.46,8.4,2.0,8.1,6.4,36,0.26,38.9,2025,2,February,5,Wednesday,0,0.8295081967213115,218.91000000000003,0.8295189804029053
2025-02-05,MIL010,Union Square,San Francisco,USA,450,261,348.54,202.15,90968.94,8.6,2.0,7.9,6.2,30,0.24,37.3,2025,2,February,5,Wednesday,0,0.58,348.54,0.579990818844322
2025-02-06,MIL001,Times Square,New York,USA,650,479,253.69,186.95,121517.51,8.0,2.1,7.2,6.4,36,0.27,40.9,2025,2,February,6,Thursday,0,0.7369230769230769,253.69,0.7369230162797115
2025-02-06,MIL002,Marina Bay,Singapore,Singapore,720,584,257.32,208.72,150274.88,8.7,1.5,6.4,4.8,30,0.26,37.0,2025,2,February,6,Thursday,0,0.8111111111111111,257.32,0.8111301103684129
2025-02-06,MIL003,Downtown Chicago,Chicago,USA,420,342,278.48,226.76,95240.16,8.7,3.0,6.2,4.7,29,0.29,36.6,2025,2,February,6,Thursday,0,0.8142857142857143,278.48,0.8142775064636598
2025-02-06,MIL004,Hyde Park,London,UK,510,445,261.32,228.01,116287.4,8.5,3.5,10.0,5.4,31,0.25,42.6,2025,2,February,6,Thursday,0,0.8725490196078431,261.32,0.8725317618245829
2025-02-06,MIL005,Shinjuku,Tokyo,Japan,680,467,241.21,165.65,112645.07,8.5,1.4,9.6,6.3,32,0.27,40.5,2025,2,February,6,Thursday,0,0.6867647058823529,241.21,0.6867459889722648
2025-02-06,MIL006,Darling Harbour,Sydney,Australia,560,528,300.23,283.07,158521.44,8.9,2.6,9.0,6.3,33,0.23,39.0,2025,2,February,6,Thursday,0,0.9428571428571428,300.23,0.9428438197382006
2025-02-06,MIL007,La Défense,Paris,France,480,341,338.85,240.72,115547.85,9.6,1.2,9.1,6.0,31,0.25,37.6,2025,2,February,6,Thursday,0,0.7104166666666667,338.85,0.7104028331119964
2025-02-06,MIL008,Mitte,Berlin,Germany,390,283,212.55,154.24,60151.65,7.7,2.2,9.0,5.9,35,0.27,37.7,2025,2,February,6,Thursday,0,0.7256410256410256,212.55,0.7256645495177605
2025-02-06,MIL009,Orchard Road,Singapore,Singapore,610,451,250.68,185.34,113056.68,8.8,3.4,9.4,6.0,30,0.24,42.6,2025,2,February,6,Thursday,0,0.739344262295082,250.67999999999998,0.7393489707994255
2025-02-06,MIL010,Union Square,San Francisco,USA,450,314,266.93,186.26,83816.02,9.6,1.5,10.2,7.0,29,0.22,40.8,2025,2,February,6,Thursday,0,0.6977777777777778,266.93,0.6977859363878169
2025-02-07,MIL001,Times Square,New York,USA,650,442,215.48,146.53,95242.16,8.9,1.9,9.9,6.3,36,0.26,40.5,2025,2,February,7,Friday,0,0.68,215.48000000000002,0.6800167068869502
2025-02-07,MIL002,Marina Bay,Singapore,Singapore,720,616,223.22,190.98,137503.52,7.8,2.5,10.3,6.3,29,0.22,43.7,2025,2,February,7,Friday,0,0.8555555555555555,223.21999999999997,0.8555684974464653
2025-02-07,MIL003,Downtown Chicago,Chicago,USA,420,267,213.03,135.43,56879.01,8.3,2.1,9.4,7.2,37,0.26,43.4,2025,2,February,7,Friday,0,0.6357142857142857,213.03,0.6357320565178614
2025-02-07,MIL004,Hyde Park,London,UK,510,425,270.63,225.52,115017.75,8.7,1.2,7.4,7.3,31,0.24,42.6,2025,2,February,7,Friday,0,0.8333333333333334,270.63,0.8333148579241031
2025-02-07,MIL005,Shinjuku,Tokyo,Japan,680,517,335.12,254.79,173257.04,8.8,2.0,9.6,4.9,29,0.29,36.9,2025,2,February,7,Friday,0,0.7602941176470588,335.12,0.760294819766054
2025-02-07,MIL006,Darling Harbour,Sydney,Australia,560,452,258.47,208.62,116828.44,9.2,2.2,8.4,5.2,30,0.23,40.0,2025,2,February,7,Friday,0,0.8071428571428572,258.47,0.8071342902464502
2025-02-07,MIL007,La Défense,Paris,France,480,406,267.76,226.48,108710.56,9.2,1.9,10.0,7.3,37,0.22,41.4,2025,2,February,7,Friday,0,0.8458333333333333,267.76,0.8458320884374066
2025-02-07,MIL008,Mitte,Berlin,Germany,390,341,198.59,173.64,67719.19,9.3,3.5,7.3,5.1,32,0.25,44.3,2025,2,February,7,Friday,0,0.8743589743589744,198.59,0.8743642680900346
2025-02-07,MIL009,Orchard Road,Singapore,Singapore,610,350,198.18,113.71,69363.0,8.3,2.9,9.5,5.9,37,0.27,42.3,2025,2,February,7,Friday,0,0.5737704918032787,198.18,0.5737713190029265
2025-02-07,MIL010,Union Square,San Francisco,USA,450,360,269.99,215.99,97196.4,9.0,2.2,6.1,6.7,37,0.26,39.1,2025,2,February,7,Friday,0,0.8,269.99,0.799992592318234
2025-02-08,MIL001,Times Square,New York,USA,650,617,266.68,253.14,164541.56,8.8,1.5,9.0,4.9,33,0.23,41.3,2025,2,February,8,Saturday,1,0.9492307692307692,266.68,0.9492275386230687
2025-02-08,MIL002,Marina Bay,Singapore,Singapore,720,633,301.77,265.31,191020.41,8.4,3.0,10.5,5.3,28,0.26,36.8,2025,2,February,8,Saturday,1,0.8791666666666667,301.77,0.8791795075719919
2025-02-08,MIL003,Downtown Chicago,Chicago,USA,420,342,205.67,167.47,70339.14,8.4,2.2,8.4,5.3,36,0.23,38.3,2025,2,February,8,Saturday,1,0.8142857142857143,205.67,0.8142655710604366
2025-02-08,MIL004,Hyde Park,London,UK,510,403,243.62,192.51,98178.86,9.1,2.9,7.9,6.4,37,0.29,36.6,2025,2,February,8,Saturday,1,0.7901960784313725,243.62,0.7902060586158771
2025-02-08,MIL005,Shinjuku,Tokyo,Japan,680,519,313.54,239.3,162727.26,9.5,3.4,6.4,6.8,30,0.25,43.9,2025,2,February,8,Saturday,1,0.763235294117647,313.54,0.7632200038272628
2025-02-08,MIL006,Darling Harbour,Sydney,Australia,560,371,226.59,150.12,84064.89,8.7,2.4,9.6,6.1,29,0.26,44.3,2025,2,February,8,Saturday,1,0.6625,226.59,0.6625182046868794
2025-02-08,MIL007,La Défense,Paris,France,480,434,298.96,270.31,129748.64,8.7,2.5,7.7,4.9,30,0.28,37.5,2025,2,February,8,Saturday,1,0.9041666666666667,298.96,0.9041677816430292
2025-02-08,MIL008,Mitte,Berlin,Germany,390,305,209.21,163.61,63809.05,8.1,1.3,8.1,6.8,28,0.23,42.5,2025,2,February,8,Saturday,1,0.782051282051282,209.21,0.7820371875149372
2025-02-08,MIL009,Orchard Road,Singapore,Singapore,610,573,291.21,273.55,166863.33,9.1,2.3,8.7,4.8,30,0.28,38.0,2025,2,February,8,Saturday,1,0.9393442622950819,291.21,0.939356478142921
2025-02-08,MIL010,Union Square,San Francisco,USA,450,323,268.79,192.93,86819.17,8.2,2.5,8.7,6.4,33,0.26,44.3,2025,2,February,8,Saturday,1,0.7177777777777777,268.79,0.7177722385505413
2025-02-09,MIL001,Times Square,New York,USA,650,617,289.65,274.94,178714.05,9.1,1.3,8.5,5.7,34,0.25,42.5,2025,2,February,9,Sunday,1,0.9492307692307692,289.65,0.9492145693077854
2025-02-09,MIL002,Marina Bay,Singapore,Singapore,720,533,257.39,190.54,137188.87,8.5,3.1,7.1,4.7,32,0.3,36.6,2025,2,February,9,Sunday,1,0.7402777777777778,257.39,0.7402774000543921
2025-02-09,MIL003,Downtown Chicago,Chicago,USA,420,334,228.68,181.86,76379.12,8.4,3.1,6.9,6.7,33,0.29,44.8,2025,2,February,9,Sunday,1,0.7952380952380952,228.67999999999998,0.7952597516179815
2025-02-09,MIL004,Hyde Park,London,UK,510,321,377.58,237.65,121203.18,8.4,2.9,7.4,5.2,37,0.25,36.0,2025,2,February,9,Sunday,1,0.6294117647058823,377.58,0.6294030404152763
2025-02-09,MIL005,Shinjuku,Tokyo,Japan,680,553,311.11,253.01,172043.83,8.9,3.3,7.4,7.0,32,0.27,39.0,2025,2,February,9,Sunday,1,0.8132352941176471,311.10999999999996,0.8132493330333322
2025-02-09,MIL006,Darling Harbour,Sydney,Australia,560,425,175.7,133.34,74672.5,8.8,1.3,6.6,5.4,37,0.3,43.4,2025,2,February,9,Sunday,1,0.7589285714285714,175.7,0.7589072282299375
2025-02-09,MIL007,La Défense,Paris,France,480,358,191.76,143.02,68650.08,7.5,1.3,8.4,4.7,36,0.28,39.2,2025,2,February,9,Sunday,1,0.7458333333333333,191.76,0.7458281184814353
2025-02-09,MIL008,Mitte,Berlin,Germany,390,261,204.55,136.89,53387.55,9.1,1.8,7.4,6.9,30,0.27,37.8,2025,2,February,9,Sunday,1,0.6692307692307692,204.55,0.6692251283304814
2025-02-09,MIL009,Orchard Road,Singapore,Singapore,610,417,224.87,153.72,93770.79,8.9,2.9,7.0,4.5,34,0.23,38.2,2025,2,February,9,Sunday,1,0.6836065573770492,224.86999999999998,0.6835949659803442
2025-02-09,MIL010,Union Square,San Francisco,USA,450,427,308.21,292.46,131605.67,8.2,2.6,6.8,6.3,35,0.25,38.2,2025,2,February,9,Sunday,1,0.9488888888888889,308.21000000000004,0.948898478310243
2025-02-10,MIL001,Times Square,New York,USA,650,570,331.15,290.39,188755.5,8.8,2.3,9.4,5.1,30,0.26,40.3,2025,2,February,10,Monday,0,0.8769230769230769,331.15,0.8769137852936736
2025-02-10,MIL002,Marina Bay,Singapore,Singapore,720,519,323.94,233.51,168124.86,8.3,2.5,9.2,5.0,35,0.26,36.3,2025,2,February,10,Monday,0,0.7208333333333333,323.94,0.7208433660554423
2025-02-10,MIL003,Downtown Chicago,Chicago,USA,420,245,238.09,138.89,58332.05,8.7,3.1,7.2,6.2,31,0.23,36.7,2025,2,February,10,Monday,0,0.5833333333333334,238.09,0.5833508337183417
2025-02-10,MIL004,Hyde Park,London,UK,510,464,219.48,199.68,101838.72,8.8,2.9,10.1,5.0,32,0.28,38.6,2025,2,February,10,Monday,0,0.9098039215686274,219.48,0.9097867687260799
2025-02-10,MIL005,Shinjuku,Tokyo,Japan,680,489,255.35,183.63,124866.15,7.8,3.4,9.6,6.4,30,0.28,38.6,2025,2,February,10,Monday,0,0.7191176470588235,255.35,0.7191306050518895
2025-02-10,MIL006,Darling Harbour,Sydney,Australia,560,484,260.46,225.11,126062.64,8.4,2.3,9.4,7.1,31,0.26,40.2,2025,2,February,10,Monday,0,0.8642857142857143,260.46,0.8642785840436152
2025-02-10,MIL007,La Défense,Paris,France,480,429,222.37,198.74,95396.73,9.2,2.7,7.0,5.0,31,0.25,39.7,2025,2,February,10,Monday,0,0.89375,222.37,0.8937356657822548
2025-02-10,MIL008,Mitte,Berlin,Germany,390,306,278.14,218.23,85110.84,8.1,1.2,7.8,5.4,31,0.26,41.4,2025,2,February,10,Monday,0,0.7846153846153846,278.14,0.7846048752426835
2025-02-10,MIL009,Orchard Road,Singapore,Singapore,610,579,312.42,296.54,180891.18,8.5,3.4,10.3,6.6,33,0.24,42.8,2025,2,February,10,Monday,0,0.9491803278688524,312.42,0.9491709877728699
2025-02-10,MIL010,Union Square,San Francisco,USA,450,359,275.82,220.04,99019.38,9.2,2.6,6.9,5.6,35,0.22,41.8,2025,2,February,10,Monday,0,0.7977777777777778,275.82,0.7977666594155609
2025-02-11,MIL001,Times Square,New York,USA,650,460,312.22,220.96,143621.2,8.5,2.8,9.7,7.1,33,0.26,43.6,2025,2,February,11,Tuesday,0,0.7076923076923077,312.22,0.7077061046697841
2025-02-11,MIL002,Marina Bay,Singapore,Singapore,720,490,348.84,237.4,170931.6,9.7,2.2,7.7,5.9,31,0.25,44.9,2025,2,February,11,Tuesday,0,0.6805555555555556,348.84000000000003,0.6805412223368881
2025-02-11,MIL003,Downtown Chicago,Chicago,USA,420,276,223.36,146.78,61647.36,9.4,3.3,9.5,7.0,36,0.29,38.1,2025,2,February,11,Tuesday,0,0.6571428571428571,223.36,0.6571454154727794
2025-02-11,MIL004,Hyde Park,London,UK,510,308,159.55,96.36,49141.4,8.2,2.1,8.9,5.7,34,0.25,38.8,2025,2,February,11,Tuesday,0,0.6039215686274509,159.55,0.603948605452836
2025-02-11,MIL005,Shinjuku,Tokyo,Japan,680,607,235.42,210.15,142899.94,8.9,3.1,8.2,5.2,34,0.28,40.2,2025,2,February,11,Tuesday,0,0.8926470588235295,235.42000000000002,0.8926599269390877
2025-02-11,MIL006,Darling Harbour,Sydney,Australia,560,440,274.38,215.58,120727.2,7.8,1.8,10.2,6.4,30,0.24,42.5,2025,2,February,11,Tuesday,0,0.7857142857142857,274.38,0.7856986660835339
2025-02-11,MIL007,La Défense,Paris,France,480,410,331.97,283.56,136107.7,9.6,2.0,10.2,5.9,28,0.25,37.2,2025,2,February,11,Tuesday,0,0.8541666666666666,331.97,0.8541735699008945
2025-02-11,MIL008,Mitte,Berlin,Germany,390,366,317.38,297.85,116161.08,7.7,1.3,9.9,6.3,30,0.24,40.2,2025,2,February,11,Tuesday,0,0.9384615384615385,317.38,0.938464931627702
2025-02-11,MIL009,Orchard Road,Singapore,Singapore,610,472,250.81,194.07,118382.32,8.4,2.4,6.8,4.6,35,0.23,36.2,2025,2,February,11,Tuesday,0,0.7737704918032787,250.81,0.7737729755591882
2025-02-11,MIL010,Union Square,San Francisco,USA,450,381,250.51,212.1,95444.31,8.7,2.2,7.3,5.5,28,0.3,40.7,2025,2,February,11,Tuesday,0,0.8466666666666667,250.51,0.8466727875134725
2025-02-12,MIL001,Times Square,New York,USA,650,617,296.27,281.23,182798.59,9.0,3.0,8.0,5.6,36,0.29,37.2,2025,2,February,12,Wednesday,0,0.9492307692307692,296.27,0.9492354946501503
2025-02-12,MIL002,Marina Bay,Singapore,Singapore,720,653,346.58,314.33,226316.74,9.0,1.4,10.2,6.1,34,0.23,38.4,2025,2,February,12,Wednesday,0,0.9069444444444444,346.58,0.9069478908188585
2025-02-12,MIL003,Downtown Chicago,Chicago,USA,420,312,234.29,174.04,73098.48,9.5,2.4,7.1,4.6,34,0.25,44.9,2025,2,February,12,Wednesday,0,0.7428571428571429,234.29,0.7428400699987195
2025-02-12,MIL004,Hyde Park,London,UK,510,396,288.52,224.03,114253.92,9.0,1.2,9.5,5.1,33,0.26,41.1,2025,2,February,12,Wednesday,0,0.7764705882352941,288.52,0.7764799667267435
2025-02-12,MIL005,Shinjuku,Tokyo,Japan,680,521,210.75,161.47,109800.75,8.9,3.0,8.1,4.7,28,0.23,44.8,2025,2,February,12,Wednesday,0,0.7661764705882353,210.75,0.7661684460260972
2025-02-12,MIL006,Darling Harbour,Sydney,Australia,560,444,309.88,245.69,137586.72,8.5,2.8,8.7,7.3,30,0.26,43.8,2025,2,February,12,Wednesday,0,0.7928571428571428,309.88,0.7928552988253518
2025-02-12,MIL007,La Défense,Paris,France,480,298,274.61,170.49,81833.78,9.1,1.2,10.1,4.6,34,0.27,41.2,2025,2,February,12,Wednesday,0,0.6208333333333333,274.61,0.6208441061869561
2025-02-12,MIL008,Mitte,Berlin,Germany,390,274,312.88,219.82,85729.12,8.6,2.7,9.5,4.8,28,0.22,37.3,2025,2,February,12,Wednesday,0,0.7025641025641025,312.88,0.7025696752748658
2025-02-12,MIL009,Orchard Road,Singapore,Singapore,610,471,354.16,273.46,166809.36,8.3,2.0,10.0,7.3,37,0.29,42.2,2025,2,February,12,Wednesday,0,0.7721311475409836,354.15999999999997,0.772136887282584
2025-02-12,MIL010,Union Square,San Francisco,USA,450,378,271.01,227.65,102441.78,9.0,3.4,6.1,7.3,33,0.23,37.9,2025,2,February,12,Wednesday,0,0.84,271.01,0.8400059038411867
