Date,Hotel_ID,Hotel_Name,City,Country,Available_Rooms,Occupied_Rooms,ADR (USD),RevPAR (USD),Total_Room_Revenue (USD),Guest_Satisfaction_Score,Complaint_Resolution_Time_Hours,Checkin_Time_Minutes,Checkout_Time_Minutes,Housekeeping_Turnover_Time_Min,Staff_to_Guest_Ratio,Energy_Consumption_per_Room_kWh
2025-03-01,MIL002,Milton Marina Bay,Singapore,Singapore,720,643,288.01,257.21,185190.43,9.9,1.5,7.6,5.0,31,0.3,42.1
2025-03-01,MIL003,Milton Downtown Chicago,Chicago,USA,420,336,259.44,207.55,87171.84,8.8,3.1,9.2,5.2,33,0.26,40.1
2025-03-01,MIL004,Milton Hyde Park,London,UK,510,484,236.07,224.04,114257.88,8.3,1.8,6.0,7.3,34,0.28,41.2
2025-03-01,MIL005,Milton Shinjuku,Tokyo,Japan,680,632,223.51,207.73,141258.32,9.3,3.2,10.1,4.5,30,0.23,40.1
2025-03-01,MIL006,Milton Darling Harbour,Sydney,Australia,560,415,183.81,136.22,76281.15,8.7,2.9,7.2,7.1,29,0.25,41.6
2025-03-01,MIL007,Milton La Défense,Paris,France,480,339,268.14,189.37,90899.46,8.9,3.2,9.9,6.1,37,0.29,44.6
2025-03-01,MIL008,Milton Mitte,Berlin,Germany,390,347,273.65,243.48,94956.55,8.9,2.3,7.0,7.2,35,0.24,39.1
2025-03-01,MIL009,Milton Orchard Road,Singapore,Singapore,610,461,348.53,263.4,160672.33,8.2,2.4,9.4,6.8,29,0.23,41.3
2025-03-01,MIL010,Milton Union Square,San Francisco,USA,450,403,230.35,206.29,92831.05,9.0,2.1,9.9,7.3,32,0.23,38.3
2025-03-02,MIL001,Milton Times Square,New York,USA,650,457,225.23,158.35,102930.11,10.3,1.5,10.0,6.4,33,0.3,41.7
2025-03-02,MIL002,Milton Marina Bay,Singapore,Singapore,720,547,251.74,191.25,137701.78,8.9,1.8,8.3,6.0,30,0.28,36.3
2025-03-02,MIL003,Milton Downtown Chicago,Chicago,USA,420,309,345.12,253.91,106642.08,8.6,3.4,7.5,7.4,28,0.27,40.1
2025-03-02,MIL004,Milton Hyde Park,London,UK,510,484,282.79,268.37,136870.36,9.0,3.0,6.4,7.0,30,0.22,38.0
2025-03-02,MIL005,Milton Shinjuku,Tokyo,Japan,680,645,253.48,240.43,163494.6,8.5,2.7,10.4,6.3,34,0.26,43.0
2025-03-02,MIL006,Milton Darling Harbour,Sydney,Australia,560,422,261.77,197.26,110466.94,9.0,2.2,9.9,7.4,29,0.27,43.1
2025-03-02,MIL007,Milton La Défense,Paris,France,480,258,299.76,161.12,77338.08,7.9,2.0,10.5,6.4,36,0.28,41.9
2025-03-02,MIL008,Milton Mitte,Berlin,Germany,390,337,237.7,205.4,80104.9,9.2,2.7,8.7,6.4,29,0.24,38.6
2025-03-02,MIL009,Milton Orchard Road,Singapore,Singapore,610,497,263.49,214.68,130954.53,9.4,3.3,7.1,5.3,30,0.25,43.2
2025-03-02,MIL010,Milton Union Square,San Francisco,USA,450,335,313.21,233.17,104925.35,9.1,2.5,7.2,5.2,28,0.28,43.6
2025-03-03,MIL001,Milton Times Square,New York,USA,650,497,217.7,166.46,108196.9,9.5,2.8,6.7,5.2,30,0.23,38.6
2025-03-03,MIL002,Milton Marina Bay,Singapore,Singapore,720,554,218.95,168.47,121298.3,9.2,3.1,8.1,5.5,32,0.28,40.7
2025-03-03,MIL003,Milton Downtown Chicago,Chicago,USA,420,349,404.69,336.28,141236.81,8.9,2.4,7.6,4.7,34,0.24,36.5
2025-03-03,MIL004,Milton Hyde Park,London,UK,510,409,251.9,202.01,103027.1,10.0,1.2,6.5,6.6,28,0.29,38.8
2025-03-03,MIL005,Milton Shinjuku,Tokyo,Japan,680,542,247.4,197.19,134090.8,7.5,2.1,6.1,6.5,31,0.28,41.7
2025-03-03,MIL006,Milton Darling Harbour,Sydney,Australia,560,450,311.61,250.4,140224.5,9.1,2.7,7.9,5.7,29,0.28,42.8
2025-03-03,MIL007,Milton La Défense,Paris,France,480,401,241.99,202.16,97037.99,8.3,1.2,7.7,6.4,28,0.26,44.9
2025-03-03,MIL008,Milton Mitte,Berlin,Germany,390,370,277.18,262.97,102556.6,9.8,2.4,6.2,7.4,37,0.27,36.9
2025-03-03,MIL009,Milton Orchard Road,Singapore,Singapore,610,441,236.36,170.88,104234.76,7.8,2.8,8.5,4.6,35,0.24,43.4
2025-03-03,MIL010,Milton Union Square,San Francisco,USA,450,355,198.81,156.84,70577.55,8.0,1.2,10.4,6.3,32,0.23,42.3
2025-03-04,MIL001,Milton Times Square,New York,USA,650,444,221.48,151.29,98337.12,8.3,1.2,6.0,5.1,32,0.26,41.3
2025-03-04,MIL002,Milton Marina Bay,Singapore,Singapore,720,656,233.41,212.66,153116.96,9.5,1.6,9.6,5.5,30,0.28,44.4
2025-03-04,MIL003,Milton Downtown Chicago,Chicago,USA,420,289,260.32,179.12,75232.48,8.8,3.4,9.1,4.9,32,0.29,41.2
2025-03-04,MIL004,Milton Hyde Park,London,UK,510,390,252.67,193.22,98541.3,8.6,3.2,8.4,6.6,31,0.26,44.8
2025-03-04,MIL005,Milton Shinjuku,Tokyo,Japan,680,612,206.81,186.13,126567.72,9.0,2.7,6.7,5.2,37,0.24,43.4
2025-03-04,MIL006,Milton Darling Harbour,Sydney,Australia,560,460,272.16,223.56,125193.6,8.6,3.3,6.2,6.8,29,0.24,40.1
2025-03-04,MIL007,Milton La Défense,Paris,France,480,287,295.51,176.69,84811.37,8.0,1.3,8.6,6.1,34,0.27,44.1
2025-03-04,MIL008,Milton Mitte,Berlin,Germany,390,315,249.58,201.58,78617.7,8.7,2.7,9.0,6.1,34,0.25,37.3
2025-03-04,MIL009,Milton Orchard Road,Singapore,Singapore,610,403,294.52,194.58,118691.56,8.3,2.3,8.7,4.6,37,0.28,39.8
2025-03-04,MIL010,Milton Union Square,San Francisco,USA,450,213,205.63,97.33,43799.19,9.4,1.7,7.7,6.3,34,0.27,43.8
2025-03-05,MIL001,Milton Times Square,New York,USA,650,545,204.55,171.51,111479.75,8.8,2.5,7.0,5.7,36,0.23,39.9
2025-03-05,MIL002,Milton Marina Bay,Singapore,Singapore,720,494,260.32,178.61,128598.08,9.2,2.9,9.7,5.1,30,0.28,42.8
2025-03-05,MIL003,Milton Downtown Chicago,Chicago,USA,420,320,240.82,183.48,77062.4,9.4,2.2,10.2,7.5,35,0.27,39.5
2025-03-05,MIL004,Milton Hyde Park,London,UK,510,379,265.4,197.23,100586.6,8.3,2.0,7.6,6.6,32,0.28,39.6
2025-03-05,MIL005,Milton Shinjuku,Tokyo,Japan,680,521,206.85,158.48,107768.85,8.4,3.3,6.6,5.3,30,0.27,39.7
2025-03-05,MIL006,Milton Darling Harbour,Sydney,Australia,560,365,269.5,175.66,98367.5,8.3,1.4,8.7,6.0,32,0.23,41.8
2025-03-05,MIL007,Milton La Défense,Paris,France,480,281,192.76,112.84,54165.56,9.7,1.2,6.6,5.2,34,0.27,42.8
2025-03-05,MIL008,Milton Mitte,Berlin,Germany,390,362,289.47,268.69,104788.14,9.0,2.1,7.6,7.0,30,0.26,37.7
2025-03-05,MIL009,Milton Orchard Road,Singapore,Singapore,610,465,295.67,225.39,137486.55,9.1,1.8,10.2,5.6,34,0.25,43.3
2025-03-05,MIL010,Milton Union Square,San Francisco,USA,450,305,267.38,181.22,81550.9,8.8,3.2,6.5,7.3,34,0.29,42.2
2025-03-06,MIL001,Milton Times Square,New York,USA,650,537,203.1,167.79,109064.7,8.9,2.1,6.7,7.4,37,0.29,43.1
2025-03-06,MIL002,Milton Marina Bay,Singapore,Singapore,720,521,307.52,222.52,160217.92,9.5,1.4,10.1,7.1,35,0.29,41.0
2025-03-06,MIL003,Milton Downtown Chicago,Chicago,USA,420,348,257.55,213.4,89627.4,10.0,2.1,8.9,6.7,34,0.26,38.7
2025-03-06,MIL004,Milton Hyde Park,London,UK,510,369,292.19,211.41,107818.11,8.9,1.2,6.6,4.9,37,0.27,44.6
2025-03-06,MIL005,Milton Shinjuku,Tokyo,Japan,680,455,366.56,245.27,166784.8,8.4,2.1,8.1,5.4,31,0.23,37.8
2025-03-06,MIL006,Milton Darling Harbour,Sydney,Australia,560,461,309.12,254.47,142504.32,8.3,1.6,7.6,4.7,33,0.27,43.8
2025-03-06,MIL007,Milton La Défense,Paris,France,480,346,298.26,215.0,103197.96,8.7,1.3,6.6,6.0,30,0.28,41.2
2025-03-06,MIL008,Milton Mitte,Berlin,Germany,390,305,226.16,176.87,68978.8,10.1,1.8,8.7,6.7,31,0.26,43.6
2025-03-06,MIL009,Milton Orchard Road,Singapore,Singapore,610,484,207.59,164.71,100473.56,9.5,1.2,9.0,4.8,28,0.28,41.8
2025-03-06,MIL010,Milton Union Square,San Francisco,USA,450,306,262.17,178.28,80224.02,9.3,2.4,9.2,5.5,28,0.24,38.1
2025-03-07,MIL001,Milton Times Square,New York,USA,650,535,252.62,207.93,135151.7,8.9,3.2,8.1,6.0,29,0.25,39.5
2025-03-07,MIL002,Milton Marina Bay,Singapore,Singapore,720,454,296.34,186.86,134538.36,8.5,1.3,10.4,4.5,37,0.26,42.3
2025-03-07,MIL003,Milton Downtown Chicago,Chicago,USA,420,349,211.56,175.8,73834.44,8.5,1.6,6.5,6.5,30,0.27,43.8
2025-03-07,MIL004,Milton Hyde Park,London,UK,510,360,222.74,157.23,80186.4,8.9,2.5,7.8,5.5,31,0.29,42.7
2025-03-07,MIL005,Milton Shinjuku,Tokyo,Japan,680,525,210.04,162.16,110271.0,9.4,2.3,7.0,6.5,31,0.27,39.5
2025-03-07,MIL006,Milton Darling Harbour,Sydney,Australia,560,342,306.58,187.23,104850.36,9.4,2.4,9.2,5.9,29,0.23,38.2
2025-03-07,MIL007,Milton La Défense,Paris,France,480,381,245.97,195.24,93714.57,8.2,3.1,9.1,5.9,30,0.23,40.1
2025-03-07,MIL008,Milton Mitte,Berlin,Germany,390,294,254.61,191.94,74855.34,8.8,2.5,10.3,6.4,32,0.28,43.4
2025-03-07,MIL009,Milton Orchard Road,Singapore,Singapore,610,537,271.01,238.58,145532.37,9.5,3.4,8.3,6.3,34,0.28,43.4
2025-03-07,MIL010,Milton Union Square,San Francisco,USA,450,353,291.32,228.52,102835.96,9.3,2.8,6.2,5.8,36,0.29,38.1
2025-03-08,MIL001,Milton Times Square,New York,USA,650,592,275.43,250.85,163054.56,9.1,1.2,9.3,6.8,35,0.28,39.9
2025-03-08,MIL002,Milton Marina Bay,Singapore,Singapore,720,661,291.31,267.44,192555.91,8.8,3.3,9.7,6.2,33,0.25,38.3
2025-03-08,MIL003,Milton Downtown Chicago,Chicago,USA,420,399,279.2,265.24,111400.8,8.8,2.5,8.4,5.8,28,0.29,38.9
2025-03-08,MIL004,Milton Hyde Park,London,UK,510,391,315.01,241.51,123168.91,9.7,2.5,8.4,5.0,30,0.26,43.1
2025-03-08,MIL005,Milton Shinjuku,Tokyo,Japan,680,436,245.78,157.59,107160.08,8.9,2.2,6.6,6.5,30,0.26,38.8
2025-03-08,MIL006,Milton Darling Harbour,Sydney,Australia,560,400,283.38,202.41,113352.0,8.6,1.9,8.9,5.5,29,0.27,44.2
2025-03-08,MIL007,Milton La Défense,Paris,France,480,456,223.74,212.55,102025.44,7.9,2.6,7.2,5.6,32,0.29,39.1
2025-03-08,MIL008,Milton Mitte,Berlin,Germany,390,370,205.02,194.51,75857.4,9.0,1.8,8.9,6.8,32,0.25,44.2
2025-03-08,MIL009,Milton Orchard Road,Singapore,Singapore,610,501,229.16,188.21,114809.16,9.4,3.4,9.3,5.4,31,0.25,36.3
2025-03-08,MIL010,Milton Union Square,San Francisco,USA,450,401,307.82,274.3,123435.82,9.3,3.1,8.5,6.7,31,0.28,39.1
2025-03-09,MIL001,Milton Times Square,New York,USA,650,506,170.08,132.4,86060.48,9.1,1.7,6.6,5.4,32,0.26,39.9
2025-03-09,MIL002,Milton Marina Bay,Singapore,Singapore,720,619,222.92,191.65,137987.48,9.8,3.4,7.2,6.4,34,0.24,39.7
2025-03-09,MIL003,Milton Downtown Chicago,Chicago,USA,420,281,239.91,160.51,67414.71,7.3,1.6,8.0,5.8,29,0.23,41.8
2025-03-09,MIL004,Milton Hyde Park,London,UK,510,373,273.15,199.77,101884.95,8.8,1.4,6.5,4.7,33,0.27,39.6
2025-03-09,MIL005,Milton Shinjuku,Tokyo,Japan,680,573,305.26,257.23,174913.98,8.6,1.2,10.2,5.4,33,0.25,38.2
2025-03-09,MIL006,Milton Darling Harbour,Sydney,Australia,560,427,239.54,182.65,102283.58,8.2,2.6,10.4,6.2,33,0.22,43.6
2025-03-09,MIL007,Milton La Défense,Paris,France,480,313,266.63,173.86,83455.19,8.8,1.9,7.2,4.9,33,0.23,42.9
2025-03-09,MIL008,Milton Mitte,Berlin,Germany,390,303,266.37,206.95,80710.11,8.1,1.4,8.6,6.9,33,0.29,43.2
2025-03-09,MIL009,Milton Orchard Road,Singapore,Singapore,610,525,196.84,169.41,103341.0,9.7,2.9,9.5,6.7,30,0.27,40.9
2025-03-09,MIL010,Milton Union Square,San Francisco,USA,450,303,268.7,180.92,81416.1,8.6,1.9,8.0,5.1,29,0.24,41.0
2025-03-10,MIL001,Milton Times Square,New York,USA,650,491,285.93,215.99,140391.63,9.1,2.0,10.1,5.6,32,0.26,43.0
2025-03-10,MIL002,Milton Marina Bay,Singapore,Singapore,720,427,191.08,113.32,81591.16,8.9,1.5,10.2,6.9,28,0.29,41.3
2025-03-10,MIL003,Milton Downtown Chicago,Chicago,USA,420,314,260.54,194.78,81809.56,8.3,2.9,6.1,6.9,28,0.24,38.4
2025-03-10,MIL004,Milton Hyde Park,London,UK,510,428,256.95,215.64,109974.6,8.0,1.9,10.5,6.2,33,0.24,39.7
2025-03-10,MIL005,Milton Shinjuku,Tokyo,Japan,680,553,238.31,193.8,131785.43,9.4,2.1,10.4,5.0,28,0.27,44.6
2025-03-10,MIL006,Milton Darling Harbour,Sydney,Australia,560,392,229.57,160.7,89991.44,8.8,2.4,10.1,4.5,29,0.29,44.0
2025-03-10,MIL007,Milton La Défense,Paris,France,480,379,220.72,174.28,83652.88,9.4,3.0,10.1,5.6,28,0.25,42.0
2025-03-10,MIL008,Milton Mitte,Berlin,Germany,390,344,287.19,253.32,98793.36,8.4,1.7,6.0,6.0,35,0.25,42.7
2025-03-10,MIL009,Milton Orchard Road,Singapore,Singapore,610,399,249.46,163.17,99534.54,8.9,2.1,10.1,6.1,31,0.25,37.2
2025-03-10,MIL010,Milton Union Square,San Francisco,USA,450,328,329.89,240.45,108203.92,9.8,3.0,6.9,5.4,28,0.24,39.9
2025-03-11,MIL001,Milton Times Square,New York,USA,650,513,272.97,215.44,140033.61,8.3,1.5,7.2,5.3,33,0.25,43.7
2025-03-11,MIL002,Milton Marina Bay,Singapore,Singapore,720,639,304.52,270.26,194588.28,9.5,1.6,10.1,5.1,35,0.25,39.3
2025-03-11,MIL003,Milton Downtown Chicago,Chicago,USA,420,373,253.93,225.51,94715.89,8.3,2.8,9.4,7.1,35,0.29,42.7
2025-03-11,MIL004,Milton Hyde Park,London,UK,510,391,269.95,206.96,105550.45,8.7,2.8,10.0,4.6,36,0.28,37.5
2025-03-11,MIL005,Milton Shinjuku,Tokyo,Japan,680,547,287.51,231.28,157267.97,8.6,3.4,8.1,5.1,29,0.3,39.0
2025-03-11,MIL006,Milton Darling Harbour,Sydney,Australia,560,482,287.09,247.1,138377.38,8.5,2.4,8.8,7.3,33,0.29,38.9
2025-03-11,MIL007,Milton La Défense,Paris,France,480,417,316.41,274.88,131942.97,8.4,1.9,6.4,6.3,37,0.26,40.9
2025-03-11,MIL008,Milton Mitte,Berlin,Germany,390,256,275.51,180.85,70530.56,8.7,3.2,7.5,6.1,33,0.27,42.2
2025-03-11,MIL009,Milton Orchard Road,Singapore,Singapore,610,526,257.87,222.36,135639.62,8.3,1.7,8.6,4.8,32,0.25,43.3
2025-03-11,MIL010,Milton Union Square,San Francisco,USA,450,350,274.77,213.71,96169.5,8.3,2.1,8.6,5.1,34,0.27,36.6
2025-03-12,MIL001,Milton Times Square,New York,USA,650,523,270.32,217.5,141377.36,8.8,2.6,6.1,5.5,37,0.26,44.4
2025-03-12,MIL002,Milton Marina Bay,Singapore,Singapore,720,515,269.06,192.45,138565.9,8.5,2.5,6.6,6.3,36,0.28,38.2
2025-03-12,MIL003,Milton Downtown Chicago,Chicago,USA,420,313,292.16,217.73,91446.08,8.5,1.7,6.8,4.8,36,0.27,38.3
2025-03-12,MIL004,Milton Hyde Park,London,UK,510,415,276.66,225.13,114813.9,9.0,1.4,8.9,6.7,35,0.28,37.5
2025-03-12,MIL005,Milton Shinjuku,Tokyo,Japan,680,589,238.85,206.89,140682.65,8.5,1.3,9.9,5.6,31,0.25,39.7
2025-03-12,MIL006,Milton Darling Harbour,Sydney,Australia,560,466,308.82,256.98,143910.12,7.5,1.4,10.4,7.3,37,0.29,41.9
2025-03-12,MIL007,Milton La Défense,Paris,France,480,360,229.92,172.44,82771.2,8.8,2.2,8.4,6.6,29,0.29,40.8
2025-03-12,MIL008,Milton Mitte,Berlin,Germany,390,304,271.79,211.86,82624.16,8.6,2.6,8.2,6.2,35,0.23,43.8
2025-03-12,MIL009,Milton Orchard Road,Singapore,Singapore,610,480,284.22,223.65,136425.6,9.2,2.1,10.5,6.5,32,0.27,40.7
2025-03-12,MIL010,Milton Union Square,San Francisco,USA,450,369,268.42,220.1,99046.98,8.6,2.5,9.6,5.0,33,0.28,44.9
2025-03-13,MIL001,Milton Times Square,New York,USA,650,549,237.8,200.85,130552.2,8.4,1.5,9.9,4.8,29,0.24,41.2
2025-03-13,MIL002,Milton Marina Bay,Singapore,Singapore,720,526,250.51,183.01,131768.26,9.3,2.5,6.7,5.3,29,0.25,41.3
2025-03-13,MIL003,Milton Downtown Chicago,Chicago,USA,420,359,238.49,203.85,85617.91,8.4,2.1,10.1,6.5,28,0.22,37.8
2025-03-13,MIL004,Milton Hyde Park,London,UK,510,341,252.34,168.72,86047.94,7.5,3.1,7.4,5.6,31,0.22,44.6
2025-03-13,MIL005,Milton Shinjuku,Tokyo,Japan,680,501,227.35,167.5,113902.35,8.7,3.3,6.5,5.8,28,0.28,41.8
2025-03-13,MIL006,Milton Darling Harbour,Sydney,Australia,560,375,248.23,166.23,93086.25,9.8,3.3,7.8,6.0,34,0.26,37.7
2025-03-13,MIL007,Milton La Défense,Paris,France,480,345,247.65,178.0,85439.25,9.9,1.5,8.8,7.2,31,0.24,44.0
2025-03-13,MIL008,Milton Mitte,Berlin,Germany,390,256,230.76,151.47,59074.56,8.9,2.1,9.0,6.2,34,0.27,43.2
2025-03-13,MIL009,Milton Orchard Road,Singapore,Singapore,610,547,214.6,192.44,117386.2,8.3,1.8,10.2,4.6,30,0.26,39.6
2025-03-13,MIL010,Milton Union Square,San Francisco,USA,450,385,207.17,177.25,79760.45,9.0,1.4,7.7,6.1,33,0.27,40.9
2025-03-14,MIL001,Milton Times Square,New York,USA,650,559,225.31,193.77,125948.29,8.2,2.3,7.5,6.0,31,0.3,39.2
2025-03-14,MIL002,Milton Marina Bay,Singapore,Singapore,720,631,298.43,261.54,188309.33,8.9,2.7,8.5,6.2,32,0.28,36.5
2025-03-14,MIL003,Milton Downtown Chicago,Chicago,USA,420,336,302.71,242.17,101710.56,8.3,2.8,8.8,5.0,33,0.24,41.0
2025-03-14,MIL004,Milton Hyde Park,London,UK,510,480,244.87,230.47,117537.6,8.8,2.4,8.8,5.4,37,0.26,37.6
2025-03-14,MIL005,Milton Shinjuku,Tokyo,Japan,680,537,216.41,170.9,116212.17,8.0,1.3,8.5,6.3,29,0.27,44.6
2025-03-14,MIL006,Milton Darling Harbour,Sydney,Australia,560,409,234.67,171.39,95980.03,9.1,1.6,8.0,6.4,36,0.24,40.3
2025-03-14,MIL007,Milton La Défense,Paris,France,480,338,350.84,247.05,118583.92,7.8,3.5,8.1,6.1,30,0.26,38.3
2025-03-14,MIL008,Milton Mitte,Berlin,Germany,390,294,230.64,173.87,67808.16,8.2,1.2,8.6,5.7,36,0.22,36.4
2025-03-14,MIL009,Milton Orchard Road,Singapore,Singapore,610,504,282.81,233.67,142536.24,9.5,2.4,10.1,4.7,36,0.23,39.5
2025-03-14,MIL010,Milton Union Square,San Francisco,USA,450,296,287.3,188.98,85040.8,8.1,2.8,8.5,6.6,34,0.28,38.2
2025-03-15,MIL001,Milton Times Square,New York,USA,650,432,249.49,165.81,107779.68,9.7,2.8,9.2,5.4,34,0.25,44.5
2025-03-15,MIL002,Milton Marina Bay,Singapore,Singapore,720,517,308.98,221.86,159742.66,7.7,2.9,10.1,5.8,31,0.25,38.9
2025-03-15,MIL003,Milton Downtown Chicago,Chicago,USA,420,350,268.79,223.99,94076.5,8.8,3.3,6.5,6.0,36,0.29,40.6
2025-03-15,MIL004,Milton Hyde Park,London,UK,510,344,215.39,145.28,74094.16,8.8,1.5,9.5,6.8,36,0.23,37.8
2025-03-15,MIL005,Milton Shinjuku,Tokyo,Japan,680,566,295.48,245.94,167241.68,8.7,1.9,8.6,6.4,31,0.28,36.8
2025-03-15,MIL006,Milton Darling Harbour,Sydney,Australia,560,499,311.27,277.36,155323.73,8.7,1.4,8.3,5.0,36,0.29,44.4
2025-03-15,MIL007,Milton La Défense,Paris,France,480,392,286.39,233.89,112264.88,8.4,2.3,8.7,6.8,30,0.23,40.3
2025-03-15,MIL008,Milton Mitte,Berlin,Germany,390,268,281.74,193.61,75506.32,8.2,2.5,9.3,4.7,37,0.22,38.9
2025-03-15,MIL009,Milton Orchard Road,Singapore,Singapore,610,458,264.92,198.91,121333.36,9.2,2.5,8.7,5.5,28,0.22,44.0
2025-03-15,MIL010,Milton Union Square,San Francisco,USA,450,359,281.94,224.93,101216.46,8.1,3.4,7.6,6.7,31,0.24,37.8
2025-03-16,MIL001,Milton Times Square,New York,USA,650,470,293.47,212.2,137930.9,8.2,3.5,7.7,5.6,36,0.24,38.1
2025-03-16,MIL002,Milton Marina Bay,Singapore,Singapore,720,432,337.25,202.35,145692.0,8.3,1.3,7.7,5.5,30,0.27,38.6
2025-03-16,MIL003,Milton Downtown Chicago,Chicago,USA,420,331,371.72,292.95,123039.32,8.3,1.6,6.3,6.4,34,0.23,41.5
2025-03-16,MIL004,Milton Hyde Park,London,UK,510,353,338.52,234.31,119497.56,8.7,1.3,9.5,7.4,28,0.29,39.4
2025-03-16,MIL005,Milton Shinjuku,Tokyo,Japan,680,528,207.54,161.15,109581.12,8.7,1.2,9.3,6.0,32,0.24,39.3
2025-03-16,MIL006,Milton Darling Harbour,Sydney,Australia,560,393,285.89,200.63,112354.77,8.2,1.7,8.8,5.3,34,0.26,39.8
2025-03-16,MIL007,Milton La Défense,Paris,France,480,333,339.06,235.22,112906.98,9.0,2.4,9.9,7.0,33,0.23,41.1
2025-03-16,MIL008,Milton Mitte,Berlin,Germany,390,335,286.36,245.98,95930.6,7.4,2.7,8.9,6.5,34,0.23,37.7
2025-03-16,MIL009,Milton Orchard Road,Singapore,Singapore,610,400,338.66,222.07,135464.0,8.4,1.6,8.5,6.0,30,0.25,36.3
2025-03-16,MIL010,Milton Union Square,San Francisco,USA,450,366,307.94,250.46,112706.04,8.8,1.8,6.2,6.6,36,0.23,39.5
2025-03-17,MIL001,Milton Times Square,New York,USA,650,524,263.78,212.65,138220.72,9.2,1.7,6.5,6.6,31,0.25,42.0
2025-03-17,MIL002,Milton Marina Bay,Singapore,Singapore,720,550,296.18,226.25,162899.0,7.6,1.9,9.5,5.4,33,0.22,43.1
2025-03-17,MIL003,Milton Downtown Chicago,Chicago,USA,420,277,281.09,185.39,77861.93,8.3,2.5,8.5,5.3,34,0.29,36.4
2025-03-17,MIL004,Milton Hyde Park,London,UK,510,354,339.36,235.56,120133.44,7.8,2.5,6.1,5.1,28,0.27,41.8
2025-03-17,MIL005,Milton Shinjuku,Tokyo,Japan,680,498,217.48,159.27,108305.04,9.3,1.6,8.5,6.8,36,0.27,38.7
2025-03-17,MIL006,Milton Darling Harbour,Sydney,Australia,560,406,284.96,206.6,115693.76,9.1,2.8,6.3,4.6,34,0.3,43.0
2025-03-17,MIL007,Milton La Défense,Paris,France,480,382,316.54,251.91,120918.28,9.3,2.8,9.0,7.3,31,0.22,44.2
2025-03-17,MIL008,Milton Mitte,Berlin,Germany,390,258,282.23,186.71,72815.34,8.2,3.2,7.4,7.0,31,0.28,36.6
2025-03-17,MIL009,Milton Orchard Road,Singapore,Singapore,610,555,311.47,283.39,172865.85,9.9,3.3,9.3,7.4,32,0.26,38.4
2025-03-17,MIL010,Milton Union Square,San Francisco,USA,450,346,198.02,152.26,68514.92,8.1,2.1,10.1,5.6,37,0.25,43.7
2025-03-18,MIL001,Milton Times Square,New York,USA,650,379,270.14,157.51,102383.06,7.4,1.8,7.3,5.1,31,0.27,39.5
2025-03-18,MIL002,Milton Marina Bay,Singapore,Singapore,720,457,229.48,145.66,104872.36,7.4,1.6,7.8,6.7,30,0.23,39.4
2025-03-18,MIL003,Milton Downtown Chicago,Chicago,USA,420,346,311.75,256.82,107865.5,9.0,2.4,6.6,4.9,28,0.29,44.5
2025-03-18,MIL004,Milton Hyde Park,London,UK,510,272,249.01,132.81,67730.72,8.5,1.4,9.9,7.4,30,0.24,39.3
2025-03-18,MIL005,Milton Shinjuku,Tokyo,Japan,680,646,261.22,248.16,168748.12,9.1,1.4,9.6,5.5,31,0.28,44.4
2025-03-18,MIL006,Milton Darling Harbour,Sydney,Australia,560,437,302.22,235.84,132070.14,9.1,2.9,7.4,6.8,35,0.26,40.8
2025-03-18,MIL007,Milton La Défense,Paris,France,480,407,285.43,242.02,116170.01,9.3,3.1,7.1,6.7,29,0.23,41.2
2025-03-18,MIL008,Milton Mitte,Berlin,Germany,390,281,261.16,188.17,73385.96,9.5,3.2,9.8,7.1,35,0.29,37.6
2025-03-18,MIL009,Milton Orchard Road,Singapore,Singapore,610,411,224.04,150.95,92080.44,8.3,1.6,10.0,6.6,36,0.23,39.6
2025-03-18,MIL010,Milton Union Square,San Francisco,USA,450,372,223.11,184.44,82996.92,7.8,1.4,8.5,5.6,28,0.28,42.6
2025-03-19,MIL001,Milton Times Square,New York,USA,650,503,316.95,245.27,159425.85,7.5,1.2,9.2,6.2,37,0.27,44.9
2025-03-19,MIL002,Milton Marina Bay,Singapore,Singapore,720,684,219.89,208.9,150404.76,8.4,3.0,9.5,5.1,35,0.27,37.0
2025-03-19,MIL003,Milton Downtown Chicago,Chicago,USA,420,359,260.14,222.36,93390.26,9.6,1.3,9.3,7.3,32,0.25,41.8
2025-03-19,MIL004,Milton Hyde Park,London,UK,510,399,209.69,164.05,83666.31,8.5,2.3,8.4,7.3,32,0.27,44.0
2025-03-19,MIL005,Milton Shinjuku,Tokyo,Japan,680,609,206.27,184.73,125618.43,8.2,1.6,8.3,5.6,30,0.3,40.5
2025-03-19,MIL006,Milton Darling Harbour,Sydney,Australia,560,501,245.19,219.36,122840.19,8.9,3.4,9.6,6.9,31,0.26,41.3
2025-03-19,MIL007,Milton La Défense,Paris,France,480,397,277.93,229.87,110338.21,8.8,1.6,9.7,6.1,36,0.29,36.8
2025-03-19,MIL008,Milton Mitte,Berlin,Germany,390,329,242.68,204.72,79841.72,10.2,3.4,7.3,5.1,36,0.23,42.2
2025-03-19,MIL009,Milton Orchard Road,Singapore,Singapore,610,512,180.87,151.81,92605.44,7.9,3.4,6.6,5.7,32,0.27,39.7
2025-03-19,MIL010,Milton Union Square,San Francisco,USA,450,427,179.37,170.2,76590.99,8.1,2.2,7.0,4.8,29,0.23,37.8
2025-03-20,MIL001,Milton Times Square,New York,USA,650,617,206.04,195.58,127126.68,8.6,2.7,6.8,7.0,29,0.25,40.4
